Plot_ID,Plant_ID,Tree_shrub,Species_LT,Stem,Area,Pla_spo,Pot,Pub_pri,Street
152,T04,tree,Ilex crenata,1,0,planted,non-pot,private,non_street
152,T05,tree,Prunus subhirtella,1,0,planted,non-pot,private,non_street
152,T06,tree,Acer palmatum,1,0,planted,non-pot,private,non_street
152,T07,tree,Ternstroemia gymnanthera,1,0,planted,non-pot,private,non_street
152,T08,tree,Rhododendron indicum,1,0,planted,non-pot,private,non_street
152,T09,tree,Camellia sasanqua,1,0,planted,non-pot,private,non_street
152,T10,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
152,T11,tree,Stewartia pseudocamellia,1,0,planted,non-pot,private,non_street
152,T12,tree,Cryptomeria japonica,1,0,planted,non-pot,private,non_street
152,T13,tree,Cryptomeria japonica,1,0,planted,non-pot,private,non_street
152,T14,tree,Zanthoxylum bungeanum,1,0,planted,non-pot,private,non_street
152,T15,tree,Ilex crenata,1,0,planted,non-pot,private,non_street
153,T01,tree,Castanea crenata,1,0,planted,non-pot,private,non_street
153,T02,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
153,T03,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
153,T04,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
153,T05,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
155,T01,tree,Cornus kousa,1,0,planted,non-pot,private,non_street
155,T02,tree,Olea europaea,1,0,planted,non-pot,private,non_street
155,T03,tree,Olea europaea,1,0,planted,non-pot,private,non_street
155,T04,tree,Rosa banksiae,1,0,planted,non-pot,private,non_street
155,T05,tree,Cornus kousa,1,0,planted,non-pot,private,non_street
155,T06,tree,Cornus kousa,1,0,planted,non-pot,private,non_street
155,T07,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
155,T08,tree,Cotinus coggygria,1,0,planted,non-pot,private,non_street
155,T09,tree,Cornus kousa,1,0,planted,non-pot,private,non_street
155,T10,tree,Jasminum nudiflorum,1,0,planted,non-pot,private,non_street
156,T01,tree,Cryptomeria japonica,1,0,planted,non-pot,private,non_street
156,T02,tree,Cryptomeria japonica,1,0,planted,non-pot,private,non_street
156,T03,tree,Cryptomeria japonica,1,0,planted,non-pot,private,non_street
157,T01,tree,Rhododendron hirado group,1,0,planted,non-pot,public,non_street
157,T02,tree,Rhododendron hirado group,1,0,planted,non-pot,public,non_street
157,T03,tree,Rhododendron hirado group,1,0,planted,non-pot,public,non_street
157,T04,tree,Acer palmatum,1,0,planted,non-pot,public,non_street
157,T05,tree,Acer palmatum,1,0,planted,non-pot,public,non_street
157,T06,tree,Rhododendron hirado group,1,0,planted,non-pot,public,non_street
157,T07,tree,Rhododendron hirado group,1,0,planted,non-pot,public,non_street
158,T01,tree,Celtis sinensis,1,0,spontaneous,non-pot,public,street
158,T02,tree,Ilex rotunda,1,0,planted,non-pot,public,street
158,T03,tree,Quercus myrsinifolia,1,0,planted,non-pot,public,street
158,T04,tree,Ilex rotunda,1,0,planted,non-pot,public,street
158,T05,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
158,T06,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
158,T07,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
158,T08,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
158,T09,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
159,T01,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T02,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T03,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T04,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T05,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T06,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T07,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T08,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T09,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T10,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T11,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T12,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T13,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T14,tree,Trachycarpus fortunei,1,0,planted,non-pot,private,non_street
159,T15,tree,Trachycarpus fortunei,1,0,planted,non-pot,private,non_street
159,T16,tree,Cedrus deodara,1,0,planted,non-pot,private,non_street
159,T17,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T18,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
159,T19,tree,Cedrus deodara,1,0,planted,non-pot,private,non_street
159,T20,tree,Cedrus deodara,1,0,planted,non-pot,private,non_street
159,T21,tree,Cinnamomum camphora,1,0,planted,non-pot,private,non_street
159,T22,tree,Celtis sinensis,1,0,planted,non-pot,private,non_street
159,T23,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
159,T24,tree,Cinnamomum camphora,1,0,planted,non-pot,private,non_street
161,T01,tree,Cercidiphyllum japonicum,1,0,planted,non-pot,private,non_street
161,T02,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
161,T03,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
161,T04,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
161,T05,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
161,T06,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
161,T07,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
161,T08,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
161,T09,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
163,T01,tree,Morus alba,1,0,planted,non-pot,public,street
163,T02,tree,Cornus florida,1,0,planted,non-pot,public,street
163,T03,tree,Cornus florida,1,0,planted,non-pot,public,street
163,T04,tree,Prunus x yedoensis,1,0,planted,non-pot,public,street
163,T05,tree,Pyracantha coccinea,1,0,spontaneous,non-pot,private,non_street
163,T06,tree,Cinnamomum camphora,1,0,planted,non-pot,private,non_street
163,T07,tree,Celtis sinensis,1,0,spontaneous,non-pot,private,non_street
163,T08,tree,Trachycarpus fortunei,1,0,planted,non-pot,private,non_street
163,T09,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
163,T10,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
163,T11,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
163,T12,tree,Pyracantha coccinea,1,0,spontaneous,non-pot,private,non_street
163,T13,tree,Cinnamomum camphora,1,0,planted,non-pot,private,non_street
164,T01,tree,Cinnamomum camphora,1,0,spontaneous,non-pot,public,non_street
164,T02,tree,Prunus subhirtella,1,0,planted,non-pot,public,non_street
164,T03,tree,Magnolia grandiflora,1,0,planted,non-pot,public,non_street
164,T04,tree,Magnolia grandiflora,1,0,planted,non-pot,public,non_street
164,T05,tree,Magnolia grandiflora,1,0,planted,non-pot,public,non_street
165,T01,tree,Ligustrum japonicum,1,0,planted,non-pot,private,non_street
165,T02,tree,Podocarpus macrophyllus,1,0,planted,non-pot,private,non_street
165,T03,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
165,T04,tree,Pinus thunbergii,1,0,planted,non-pot,private,non_street
165,T05,tree,Rhododendron hirado group,1,0,planted,non-pot,private,non_street
165,T06,tree,Ilex crenata,1,0,planted,non-pot,private,non_street
167,T01,tree,Quercus myrsinifolia,1,0,planted,non-pot,public,non_street
167,T02,tree,Juniperus chinensis,1,0,planted,non-pot,public,non_street
167,T03,tree,Juniperus chinensis,1,0,planted,non-pot,public,non_street
167,T04,tree,Ternstroemia gymnanthera,1,0,planted,non-pot,public,non_street
167,T05,tree,Ternstroemia gymnanthera,1,0,planted,non-pot,public,non_street
167,T06,tree,Ternstroemia gymnanthera,1,0,planted,non-pot,public,non_street
167,T07,tree,Ternstroemia gymnanthera,1,0,planted,non-pot,public,non_street
167,T08,tree,Ternstroemia gymnanthera,1,0,planted,non-pot,public,non_street
167,T09,tree,Juniperus chinensis,1,0,planted,non-pot,public,non_street
167,T10,tree,Nerium oleander,1,0,planted,non-pot,public,non_street
167,T11,tree,Juniperus chinensis,1,0,planted,non-pot,public,non_street
167,T12,tree,Nerium oleander,1,0,planted,non-pot,public,non_street
167,T13,tree,Juniperus chinensis,1,0,planted,non-pot,public,non_street
167,T14,tree,Nerium oleander,1,0,planted,non-pot,public,non_street
167,T15,tree,Nerium oleander,1,0,planted,non-pot,public,non_street
167,T16,tree,Nerium oleander,1,0,planted,non-pot,public,non_street
167,T17,tree,Camellia sasanqua,1,0,planted,non-pot,public,non_street
167,T18,tree,Camellia sasanqua,1,0,planted,non-pot,public,non_street
167,T19,tree,Camellia sasanqua,1,0,planted,non-pot,public,non_street
167,T20,tree,Eurya emarginata,1,0,planted,non-pot,public,non_street
167,T21,tree,Eurya emarginata,1,0,planted,non-pot,public,non_street
167,T22,tree,Eurya emarginata,1,0,planted,non-pot,public,non_street
167,T23,tree,Eurya emarginata,1,0,planted,non-pot,public,non_street
167,T24,tree,Eurya emarginata,1,0,planted,non-pot,public,non_street
167,T25,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
167,T26,tree,Eurya emarginata,1,0,planted,non-pot,public,non_street
167,T27,tree,Triadica sebifera,1,0,planted,non-pot,public,non_street
167,T28,tree,Quercus myrsinifolia,1,0,planted,non-pot,public,non_street
167,T29,tree,Quercus myrsinifolia,1,0,planted,non-pot,public,non_street
167,T30,tree,Nerium oleander,1,0,planted,non-pot,public,non_street
167,T31,tree,Prunus x yedoensis,1,0,planted,non-pot,public,non_street
167,T32,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
167,T33,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
167,T34,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
167,T35,tree,Liriodendron tulipifera,1,0,planted,non-pot,public,street
171,T01,tree,Prunus subhirtella,1,0,planted,non-pot,private,non_street
171,T02,tree,Prunus x yedoensis,1,0,planted,non-pot,private,non_street
171,T03,tree,Ternstroemia gymnanthera,1,0,planted,non-pot,private,non_street
171,T04,tree,Pinus densiflora,1,0,planted,non-pot,private,non_street
172,T01,tree,Castanea crenata,1,0,spontaneous,non-pot,public,street
172,T02,tree,Citrus junos,1,0,spontaneous,non-pot,public,street
172,T03,tree,Cinnamomum camphora,1,0,planted,non-pot,public,street
172,T04,tree,Cinnamomum camphora,1,0,planted,non-pot,public,street
172,T05,tree,Cinnamomum camphora,1,0,planted,non-pot,public,street
175,T01,tree,Olea europaea,1,0,planted,non-pot,private,non_street
175,T02,tree,Fraxinus griffithii,1,0,planted,non-pot,private,non_street
176,T01,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
176,T02,tree,Schefflera heptaphylla,1,0,planted,non-pot,private,non_street
176,T03,tree,Cercidiphyllum japonicum,1,0,planted,non-pot,private,non_street
176,T04,tree,Ilex rotunda,1,0,planted,non-pot,private,non_street
176,T05,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
176,T06,tree,Taxus wallichiana,1,0,planted,non-pot,private,non_street
177,T01,tree,Photinia glabra,1,0,planted,non-pot,private,non_street
177,T02,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
177,T03,tree,Photinia glabra,1,0,planted,non-pot,private,non_street
177,T04,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
177,T05,tree,Photinia glabra,1,0,planted,non-pot,private,non_street
177,T06,tree,Myrica rubra,1,0,planted,non-pot,private,non_street
177,T07,tree,Fatsia japonica,1,0,planted,non-pot,private,non_street
177,T08,tree,Myrica rubra,1,0,planted,non-pot,private,non_street
177,T09,tree,Melia azedarach,1,0,planted,non-pot,private,non_street
183,T01,tree,Olea europaea,1,0,planted,non-pot,private,non_street
183,T02,tree,Quercus phillyraeoides,1,0,planted,non-pot,private,non_street
183,T03,tree,Acer palmatum,1,0,planted,non-pot,private,non_street
183,T04,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
183,T05,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
185,T01,tree,Photinia glabra,1,0,planted,non-pot,private,non_street
185,T02,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
185,T03,tree,Photinia glabra,1,0,planted,non-pot,private,non_street
185,T04,tree,Cornus florida,1,0,planted,non-pot,private,non_street
185,T05,tree,Magnolia liliiflora,1,0,planted,non-pot,private,non_street
185,T06,tree,Podocarpus macrophyllus,1,0,planted,non-pot,private,non_street
185,T07,tree,Camellia sasanqua,1,0,planted,non-pot,private,non_street
186,T01,tree,Citrus reticulata,1,0,planted,non-pot,private,non_street
186,T02,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
186,T03,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
186,T04,tree,Ternstroemia gymnanthera,1,0,planted,non-pot,private,non_street
186,T05,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
186,T06,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
186,T07,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
186,T08,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
186,T09,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
186,T10,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
186,T11,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
186,T12,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
186,T13,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
186,T14,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
186,T15,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
186,T16,tree,Pinus thunbergii,1,0,planted,non-pot,private,non_street
187,T01,tree,Rosa banksiae,1,0,planted,non-pot,private,non_street
187,T02,tree,Photinia glabra,1,0,planted,non-pot,private,non_street
187,T03,tree,Osmanthus heterophyllus,1,0,planted,non-pot,private,non_street
188,T01,tree,Rosa chinensis,1,0,planted,pot,private,non_street
188,T02,tree,Prunus x yedoensis,1,0,planted,pot,private,non_street
189,T01,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
189,T02,tree,Camellia sasanqua,1,0,planted,non-pot,private,non_street
193,T01,tree,Podocarpus macrophyllus,1,0,planted,non-pot,private,non_street
193,T02,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
193,T03,tree,Podocarpus macrophyllus,1,0,planted,non-pot,private,non_street
195,T01,tree,Ilex rotunda,1,0,planted,non-pot,private,non_street
195,T02,tree,Trachycarpus fortunei,1,0,planted,non-pot,private,non_street
195,T03,tree,Juniperus chinensis,1,0,planted,non-pot,private,non_street
195,T04,tree,Cryptomeria japonica,1,0,planted,non-pot,private,non_street
195,T05,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
196,T01,tree,Stewartia pseudocamellia,1,0,planted,non-pot,private,non_street
196,T02,tree,Castanea crenata,1,0,planted,non-pot,private,non_street
198,T01,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
198,T02,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
201,T01,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
201,T02,tree,Diospyros kaki,1,0,spontaneous,non-pot,public,non_street
201,T03,tree,Eriobotrya japonica,1,0,spontaneous,non-pot,public,non_street
201,T04,tree,Diospyros kaki,1,0,spontaneous,non-pot,public,non_street
201,T05,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
201,T06,tree,Celtis sinensis,1,0,spontaneous,non-pot,public,non_street
201,T07,tree,Ligustrum lucidum,1,0,spontaneous,non-pot,public,non_street
201,T08,tree,Euonymus japonicus,1,0,spontaneous,non-pot,public,non_street
201,T09,tree,Euonymus japonicus,1,0,spontaneous,non-pot,public,non_street
201,T10,tree,Euonymus japonicus,1,0,spontaneous,non-pot,public,non_street
201,T11,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
201,T12,tree,Zelkova serrata,1,0,spontaneous,non-pot,public,non_street
201,T13,tree,Zelkova serrata,1,0,spontaneous,non-pot,public,non_street
201,T14,tree,Zelkova serrata,1,0,spontaneous,non-pot,public,non_street
201,T15,tree,Eriobotrya japonica,1,0,spontaneous,non-pot,public,non_street
201,T16,tree,Zelkova serrata,1,0,spontaneous,non-pot,public,non_street
201,T17,tree,Ginkgo biloba,1,0,spontaneous,non-pot,public,non_street
202,T01,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
203,T01,tree,Acer buergerianum,1,0,planted,non-pot,public,street
203,T02,tree,Cinnamomum camphora,1,0,planted,non-pot,public,street
203,T03,tree,Cinnamomum camphora,1,0,planted,non-pot,public,street
203,T04,tree,Cinnamomum camphora,1,0,planted,non-pot,public,non_street
203,T05,tree,Zelkova serrata,1,0,planted,non-pot,public,non_street
204,T01,tree,Prunus x yedoensis,1,0,planted,non-pot,public,non_street
204,T02,tree,Cinnamomum camphora,1,0,spontaneous,non-pot,public,non_street
204,T03,tree,Lagerstroemia indica,1,0,planted,non-pot,public,non_street
204,T04,tree,Abelia x grandiflora,1,0,planted,non-pot,public,non_street
204,T05,tree,Hibiscus syriacus,1,0,planted,non-pot,public,non_street
204,T06,tree,Osmanthus fragrans,1,0,planted,non-pot,public,non_street
204,T07,tree,Lagerstroemia indica,1,0,planted,non-pot,public,non_street
204,T08,tree,Loropetalum chinense,1,0,planted,non-pot,public,non_street
204,T09,tree,Prunus x yedoensis,1,0,planted,non-pot,public,street
204,T10,tree,Myrica rubra,1,0,planted,non-pot,public,street
206,T01,tree,Prunus x yedoensis,1,0,planted,non-pot,private,non_street
206,T02,tree,Cryptomeria japonica,1,0,planted,non-pot,private,non_street
206,T03,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
208,T01,tree,Prunus persica,1,0,planted,non-pot,private,non_street
208,T02,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
208,T03,tree,Gardenia jasminoides,1,0,planted,non-pot,private,non_street
208,T04,tree,Cornus officinalis,1,0,planted,non-pot,private,non_street
208,T05,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
208,T06,tree,Cornus officinalis,1,0,planted,non-pot,private,non_street
208,T07,tree,Osmanthus heterophyllus,1,0,planted,non-pot,private,non_street
208,T08,tree,Prunus mume,1,0,planted,non-pot,private,non_street
208,T09,tree,Hibiscus syriacus,1,0,planted,non-pot,private,non_street
208,T10,tree,Hibiscus syriacus,1,0,planted,non-pot,private,non_street
208,T11,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
208,T12,tree,Acer palmatum,1,0,planted,non-pot,private,non_street
208,T13,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
208,T14,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
210,T01,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
210,T02,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
210,T03,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
210,T04,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
210,T05,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
210,T06,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
210,T07,tree,Spiraea thunbergii,1,0,planted,non-pot,private,non_street
210,T08,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
210,T09,tree,Aucuba japonica,1,0,planted,non-pot,private,non_street
210,T10,tree,Camellia sasanqua,1,0,planted,non-pot,private,non_street
210,T11,tree,Ligustrum lucidum,1,0,planted,non-pot,private,non_street
210,T12,tree,Rosa banksiae,1,0,planted,non-pot,private,non_street
213,T01,tree,Dendropanax trifidus,1,0,planted,non-pot,private,non_street
213,T02,tree,Dendropanax trifidus,1,0,planted,non-pot,private,non_street
213,T03,tree,Citrus junos,1,0,planted,non-pot,public,non_street
213,T04,tree,Citrus junos,1,0,planted,non-pot,public,non_street
213,T05,tree,Dendropanax trifidus,1,0,planted,non-pot,public,non_street
214,T01,tree,Boehmeria nivea,1,0,spontaneous,non-pot,private,non_street
217,T01,tree,Prunus subhirtella,1,0,planted,pot,private,non_street
217,T02,tree,Rosa hybrida,1,0,planted,non-pot,private,non_street
217,T03,tree,Diospyros kaki,1,0,planted,non-pot,private,non_street
217,T04,tree,Acer palmatum,1,0,planted,non-pot,private,non_street
217,T05,tree,Camellia japonica,1,0,planted,non-pot,private,non_street
217,T06,tree,Cornus kousa,1,0,planted,non-pot,private,non_street
218,T01,tree,Cinnamomum camphora,1,0,planted,non-pot,private,non_street
218,T02,tree,Prunus x yedoensis,1,0,planted,non-pot,private,non_street
219,T01,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T02,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T03,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
219,T04,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T05,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T06,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
219,T07,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T08,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T09,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T10,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T11,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
219,T12,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T13,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T14,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
219,T15,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T16,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T17,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T18,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T19,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T20,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T21,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T22,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T23,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T24,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T25,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T26,tree,Acer buergerianum,1,0,planted,non-pot,public,non_street
219,T27,tree,Acer buergerianum,1,0,planted,non-pot,public,non_street
219,T28,tree,Acer buergerianum,1,0,planted,non-pot,public,non_street
219,T29,tree,Quercus glauca,1,0,spontaneous,non-pot,public,non_street
219,T30,tree,Quercus glauca,1,0,planted,non-pot,public,non_street
219,T31,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
219,T32,tree,Aphananthe aspera,1,0,spontaneous,non-pot,public,non_street
219,T33,tree,Quercus glauca,1,0,planted,non-pot,public,non_street
219,T34,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
219,T35,tree,Quercus glauca,1,0,planted,non-pot,public,non_street
219,T36,tree,Quercus glauca,1,0,planted,non-pot,public,non_street
219,T37,tree,Quercus glauca,1,0,planted,non-pot,public,non_street
219,T38,tree,Quercus glauca,1,0,spontaneous,non-pot,public,non_street
219,T39,tree,Quercus glauca,1,0,planted,non-pot,public,non_street
219,T40,tree,Quercus glauca,1,0,planted,non-pot,public,non_street
219,T41,tree,Cinnamomum camphora,1,0,planted,non-pot,public,non_street
219,T42,tree,Toona sinensis,1,0,spontaneous,non-pot,public,non_street
219,T43,tree,Toona sinensis,1,0,spontaneous,non-pot,public,non_street
219,T44,tree,Quercus glauca,1,0,planted,non-pot,public,non_street
230,T01,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
234,T01,tree,Cornus kousa,1,0,planted,non-pot,private,non_street
234,T02,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
234,T03,tree,Cerasus jamasakura,1,0,planted,non-pot,public,street
234,T04,tree,Prunus x yedoensis,1,0,planted,non-pot,public,street
237,T01,tree,Ternstroemia gymnanthera,1,0,planted,pot,private,non_street
240,T01,tree,Zelkova serrata,1,0,planted,non-pot,private,non_street
244,T01,tree,Cedrus deodara,1,0,planted,non-pot,public,non_street
245,T01,tree,Mallotus japonicus,1,0,spontaneous,non-pot,public,street
245,T02,tree,Mallotus japonicus,1,0,spontaneous,non-pot,public,street
245,T03,tree,Melia azedarach,1,0,spontaneous,non-pot,public,street
245,T04,tree,Mallotus japonicus,1,0,spontaneous,non-pot,public,street
245,T05,tree,Mallotus japonicus,1,0,spontaneous,non-pot,public,non_street
245,T06,tree,Mallotus japonicus,1,0,spontaneous,non-pot,public,non_street
245,T07,tree,Mallotus japonicus,1,0,spontaneous,non-pot,public,non_street
245,T08,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
245,T09,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
245,T10,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
245,T11,tree,Ligustrum lucidum,1,0,planted,non-pot,public,non_street
245,T12,tree,Viburnum odoratissimum,1,0,planted,non-pot,public,non_street
259,T01,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
259,T02,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
259,T03,tree,Cornus kousa,1,0,planted,non-pot,private,non_street
260,T01,tree,Ginkgo biloba,1,0,planted,non-pot,public,street
261,T01,tree,Pyracantha coccinea,1,0,planted,non-pot,private,non_street
264,T01,tree,Cedrus deodara,1,0,planted,non-pot,public,non_street
264,T02,tree,Nandina domestica,1,0,planted,non-pot,public,non_street
264,T03,tree,Quercus phillyraeoides,1,0,planted,non-pot,public,non_street
264,T04,tree,Ginkgo biloba,1,0,planted,non-pot,public,non_street
264,T05,tree,Ginkgo biloba,1,0,planted,non-pot,public,non_street
264,T06,tree,Ginkgo biloba,1,0,planted,non-pot,public,non_street
268,T01,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
268,T02,tree,Cornus florida,1,0,planted,non-pot,public,street
269,T01,tree,Acer palmatum,1,0,planted,non-pot,private,non_street
269,T02,tree,Chamaecyparis obtusa,1,0,planted,non-pot,private,non_street
269,T03,tree,Cunninghamia lanceolata,1,0,planted,non-pot,private,non_street
269,T04,tree,Podocarpus macrophyllus,1,0,planted,non-pot,private,non_street
269,T05,tree,Chamaecyparis obtusa,1,0,planted,non-pot,private,non_street
269,T06,tree,Cunninghamia lanceolata,1,0,planted,non-pot,private,non_street
269,T07,tree,Cunninghamia lanceolata,1,0,planted,non-pot,private,non_street
270,T01,tree,Nandina domestica,1,0,planted,non-pot,private,non_street
270,T02,tree,Pyracantha coccinea,1,0,planted,pot,private,non_street
270,T03,tree,Osmanthus fragrans,1,0,planted,non-pot,private,non_street
274,T01,tree,Podocarpus macrophyllus,1,0,planted,non-pot,private,non_street
274,T02,tree,Podocarpus macrophyllus,1,0,planted,non-pot,private,non_street
274,T03,tree,Hibiscus syriacus,1,0,planted,non-pot,private,non_street
274,T04,tree,Cerasus jamasakura,1,0,planted,non-pot,private,non_street
274,T05,tree,Cerasus jamasakura,1,0,planted,non-pot,private,non_street
279,T01,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
279,T02,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
279,T03,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
279,T04,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
279,T05,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
279,T06,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
279,T07,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
279,T08,tree,Quercus glauca,1,0,planted,non-pot,private,non_street
